"CODICE STABILIMENTO","Anno","Codice Regione","Descrizione Regione","Codice Azienda","Denominazione Azienda","Codice USL territoriale","Codice struttura","Denominazione struttura","Tipo struttura","Strutture di ricovero.Partita IVA","Descrizione tipo struttura","Tipo IRCCS/A.O. Univ. e Policlinico","Tipo casa di cura","Strutture di ricovero.Attività riabilitazione","Strutture di ricovero.Attività day surgery","Strutture di ricovero.Attività pediatrica","Subcodice","Denominazione","Stabilimenti.Partita IVA","Stabilimenti.Attività day surgery","Stabilimenti.Attività pediatrica","Stabilimenti.Attività riabilitazione","Giorno apertura","Mese apertura","Anno apertura","Giorno chiusura","Mese chiusura","Anno chiusura","Indirizzo","CAP","Codice Comune","Comune","Sigla provincia","Nome provincia","Diagnostica per immagini","Dipartimento emergenza","Centro trasfusionale","Oncologia medica","Pronto soccorso","Pronto soccorso pediatrico","Radioterapia","Servizio rianimazione","Servizio dialisi","Sale operatorie stab.","Posti camere iperbariche stab.","Incubatrici stab.","Culle stab.","ClassificazioneStruttura","chiave stabilimento","Codice disciplina","Descrizione disciplina","Progressivo divisione","Mese apertura (right)","Anno apertura (right)","Mese chiusura (right)","Anno chiusura (right)","Denominazione (right)","Totale posti degenza","Day hospital","Day surgery","Totale posti","Denominazione finale"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","34","OCULISTICA                              ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",3,0,2,5,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","36","ORTOPEDIA E TRAUMATOLOGIA               ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",28,0,2,30,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","37","OSTETRICIA E GINECOLOGIA                ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",28,0,1,29,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","38","OTORINOLARINGOIATRIA                    ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",6,0,1,7,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","39","PEDIATRIA                               ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",16,2,0,18,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","39","PEDIATRIA                               ","04","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",10,2,0,12,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","40","PSICHIATRIA                             ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",15,1,0,16,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","43","UROLOGIA                                ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",16,0,1,17,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","48","NEFROLOGIA (ABILITATO AL TRAPIANTO RENE)","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",10,1,0,11,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","49","TERAPIA INTENSIVA                       ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",8,0,0,8,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","50","UNITA` CORONARICA                       ","02","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",8,0,0,8,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","51","ASTANTERIA                              ","04","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",10,0,0,10,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","52","DERMATOLOGIA                            ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",0,2,2,4,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","62","NEONATOLOGIA                            ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",10,0,0,10,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","64","ONCOLOGIA                               ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",0,8,0,8,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","65","ONCOEMATOLOGIA PEDIATRICA               ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",14,4,0,18,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","68","PNEUMOLOGIA                             ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",23,2,0,25,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","73","TERAPIA INTENSIVA NEONATALE             ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",8,0,0,8,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092301,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"01","PRESIDIO OSPEDALIERO GASPARE RODOLICO","04721290874",,,,1,9,2009,0,0,0,"VIA SANTA SOFIA 78","95123","087015","CATANIA                                 ","CT","CATANIA                       ","X",2,"X","X","X",,"X","X",,20,0,23,12,"SSN","19092301","74","RADIOTERAPIA ONCOLOGICA                 ","01","09","2009","00","0000","PRESIDIO OSPEDALIERO GASPARE RODOLICO",2,4,0,6,"PRESIDIO OSPEDALIERO GASPARE RODOLICO"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","02","DAY HOSPITAL                            ","12","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",0,3,0,3,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","05","ANGIOLOGIA                              ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",4,8,0,12,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","08","CARDIOLOGIA                             ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",0,1,0,1,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","09","CHIRURGIA GENERALE                      ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",17,0,2,19,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","10","CHIRURGIA MAXILLO FACCIALE              ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",4,0,0,4,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","13","CHIRURGIA TORACICA                      ","12","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",8,1,0,9,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","14","CHIRURGIA VASCOLARE                     ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",13,0,1,14,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","24","MALATTIE INFETTIVE E TROPICALI          ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",14,3,0,17,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","26","MEDICINA GENERALE                       ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",30,1,0,31,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","26","MEDICINA GENERALE                       ","15","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",0,6,0,6,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","29","NEFROLOGIA                              ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",8,1,0,9,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","35","ODONTOIATRIA E STOMATOLOGIA             ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",2,0,4,6,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","35","ODONTOIATRIA E STOMATOLOGIA             ","12","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",1,0,3,4,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","36","ORTOPEDIA E TRAUMATOLOGIA               ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",27,0,2,29,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","39","PEDIATRIA                               ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",22,2,0,24,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","40","PSICHIATRIA                             ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",15,0,0,15,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","43","UROLOGIA                                ","11","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",20,0,1,21,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
19092302,2019,"190","SICILIA              ","923","A.O.U. POLICLINICO - VITTORIO EMANUELE","203","190923","A.O.U. POLICLINICO - VITTORIO EMANUELE","02","04721290874","AZIENDA OSPEDALIERO-UNIVERSITARIA E POLICLINICO","1",,,,,"02","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ","04721290874",,,,1,9,2009,0,0,0,"VIA PLEBISCITO 628","95124","087015","CATANIA                                 ","CT","CATANIA                       ","X",1,,,,"X",,"X","X",10,0,0,0,"SSN","19092302","49","TERAPIA INTENSIVA                       ","12","09","2009","00","0000","PRESIDIO OSPEDALIERO VITTORIO EMANUELE ",8,0,0,8,"PRESIDIO OSPEDALIERO VITTORIO EMANUELE"
