"Anno","Codice Regione","Descrizione Regione","Codice Azienda","Denominazione Azienda","Codice USL territoriale","Codice struttura","Denominazione struttura","Subcodice","Denominazione","FTE TO BE TI/TIN","FTE TO BE Guardia Divisionale","FTE TO BE ""Sale Operatorie""","FTE AS IS","FTE TO BE","SALDO"
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",1,0,0,0,1,-1
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","01","STABILIMENTO 'UMBERTO I - G. M. LANCISI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",19,0,0,0,19,-19
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",25,0,0,0,25,-25
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",25,0,0,0,25,-25
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",7,0,0,0,7,-7
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",13,0,0,0,13,-13
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",25,0,0,0,25,-25
2019,"110","MARCHE","905","A.O.U.OSPEDALI RIUNITI - ANCONA","201","110905","A.O.U.OSPEDALI RIUNITI - ANCONA","03","STABILIMENTO 'G. SALESI'",7,0,0,0,7,-7
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",13,0,0,0,13,-13
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",13,0,0,0,13,-13
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",13,0,0,0,13,-13
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",7,0,0,0,7,-7
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",7,0,0,0,7,-7
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",7,0,0,0,7,-7
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",7,0,0,0,7,-7
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","01","STABILIMENTO DI ANCONA",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","02","STABILIMENTO DI FERMO",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","02","STABILIMENTO DI FERMO",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","02","STABILIMENTO DI FERMO",13,0,0,0,13,-13
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","02","STABILIMENTO DI FERMO",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03","STABILIMENTO DI OSIMO",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03","STABILIMENTO DI OSIMO",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03","STABILIMENTO DI OSIMO",19,0,0,0,19,-19
2019,"110","MARCHE","921","OSPEDALI INRCA MARCHE","201","110921","OSPEDALI INRCA MARCHE","03","STABILIMENTO DI OSIMO",13,0,0,0,13,-13
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",1,0,0,0,1,-1
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",13,0,0,0,13,-13
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",13,0,0,0,13,-13
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",13,0,0,0,13,-13
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",7,0,0,0,7,-7
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",19,0,0,0,19,-19
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",13,0,0,0,13,-13
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",7,0,0,0,7,-7
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",13,0,0,0,13,-13
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",13,0,0,0,13,-13
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",19,0,0,0,19,-19
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",19,0,0,0,19,-19
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",13,0,0,0,13,-13
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",7,0,0,0,7,-7
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",19,0,0,0,19,-19
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",19,0,0,0,19,-19
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",7,0,0,0,7,-7
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","01","IFO - ISTITUTO REGINA ELENA",1,0,0,0,1,-1
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","02","IFO - ISTITUTO SAN GALLICANO",1,0,0,0,1,-1
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","02","IFO - ISTITUTO SAN GALLICANO",7,0,0,0,7,-7
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","02","IFO - ISTITUTO SAN GALLICANO",7,0,0,0,7,-7
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","02","IFO - ISTITUTO SAN GALLICANO",7,0,0,0,7,-7
2019,"120","LAZIO","908","ISTITUTI FISIOTERAPICI OSPITALIERI","201","120908","ISTITUTI FISIOTERAPICI OSPITALIERI","02","IFO - ISTITUTO SAN GALLICANO",1,0,0,0,1,-1
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",25,0,0,0,25,-25
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",19,0,0,0,19,-19
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",1,0,0,0,1,-1
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",1,0,0,0,1,-1
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",1,0,0,0,1,-1
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",19,0,0,0,19,-19
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",19,0,0,0,19,-19
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",37,0,0,0,37,-37
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",19,0,0,0,19,-19
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",25,0,0,0,25,-25
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",19,0,0,0,19,-19
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",1,0,0,0,1,-1
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",25,0,0,0,25,-25
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",19,0,0,0,19,-19
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",19,0,0,0,19,-19
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",1,0,0,0,1,-1
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",13,0,0,0,13,-13
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
2019,"150","CAMPANIA","904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","207","150904","A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR","01","A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI",7,0,0,0,7,-7
